ticket_id,status,assignee,changed_date
436,Выполнено,rkarvenov,2024-11-19 10:48:55
437,Ожидает обработки,alesushkov,2025-01-19 20:53:00
437,В работе,alesushkov,2025-01-19 21:49:27
437,В разработке,dnoosan,2025-01-19 23:23:12
437,На согласовании,alesushkov,2025-01-19 23:51:32
437,В работе,alesushkov,2025-01-20 01:15:38
437,На согласовании,alesushkov,2025-01-20 02:04:20
437,Выполнено,alesushkov,2025-01-20 03:47:25
438,Ожидает обработки,agliskov,2024-11-28 03:29:59
438,В работе,agliskov,2024-11-28 17:00:50
438,В разработке,ymosyagina,2024-11-29 03:33:25
438,В разработке,agliskov,2024-11-29 09:25:26
438,На согласовании,agliskov,2024-11-30 00:47:07
438,Ожидается ответ пользователя,agliskov,2024-11-30 10:53:24
438,Отменен,agliskov,2024-11-30 23:44:38
439,Ожидает обработки,msharova,2025-01-01 17:07:20
439,В работе,msharova,2025-01-01 21:07:52
439,Ожидается ответ пользователя,msharova,2025-01-02 00:01:31
439,В работе,dnoosan,2025-01-02 05:35:27
439,Отменен,agliskov,2025-01-02 12:06:48
440,Ожидает обработки,asayfuddinov,2024-10-22 13:46:51
440,В работе,rkarvenov,2024-10-22 20:15:16
440,В работе,asayfuddinov,2024-10-23 06:12:37
440,В разработке,rkarvenov,2024-10-23 11:16:30
440,Ожидается ответ пользователя,ymosyagina,2024-10-23 21:22:30
440,На согласовании,asayfuddinov,2024-10-24 07:09:33
440,Выполнено,asayfuddinov,2024-10-24 15:10:59
441,Ожидает обработки,agliskov,2024-11-27 06:49:09
441,В работе,agliskov,2024-11-27 10:07:28
441,На согласовании,agliskov,2024-11-27 20:21:49
441,В разработке,mburuhin,2024-11-28 01:39:52
441,В работе,agliskov,2024-11-28 07:19:02
441,Отменен,agliskov,2024-11-28 10:00:59
442,Ожидает обработки,dnoosan,2024-10-11 05:57:27
442,В работе,mburuhin,2024-10-11 08:11:33
442,В разработке,dnoosan,2024-10-11 10:47:02
442,В работе,dnoosan,2024-10-11 15:03:53
442,Ожидается ответ пользователя,dnoosan,2024-10-11 19:51:41
442,Ожидается ответ пользователя,alesushkov,2024-10-12 00:03:32
442,Выполнено,nikiforovaana,2024-10-12 01:41:02
443,Ожидает обработки,nikiforovaana,2025-01-07 13:45:49
443,В работе,nikiforovaana,2025-01-07 20:16:52
443,В разработке,nikiforovaana,2025-01-08 04:29:36
443,В разработке,nikiforovaana,2025-01-08 12:56:23
443,В разработке,rkarvenov,2025-01-08 21:26:29
443,В работе,nikiforovaana,2025-01-09 00:13:26
443,Выполнено,mburuhin,2025-01-09 09:36:37
444,Ожидает обработки,mburuhin,2024-11-28 01:30:44
444,В работе,mburuhin,2024-11-28 09:54:21
444,В работе,mburuhin,2024-11-28 13:09:04
444,В разработке,mburuhin,2024-11-28 23:06:40
444,В работе,asayfuddinov,2024-11-29 07:12:25
444,В разработке,agliskov,2024-11-29 12:31:24
444,Отменен,asayfuddinov,2024-11-29 20:51:41
444,В работе,ymosyagina,2024-11-30 03:10:57
444,В разработке,mburuhin,2024-11-30 12:51:30
444,Выполнено,asayfuddinov,2024-11-30 20:38:35
445,Ожидает обработки,aplyukhina,2024-11-10 09:07:58
445,В работе,aplyukhina,2024-11-10 17:47:21
445,На согласовании,aplyukhina,2024-11-11 00:28:20
445,В работе,aplyukhina,2024-11-11 14:11:00
445,В работе,aplyukhina,2024-11-12 04:10:07
445,Ожидается ответ пользователя,dnoosan,2024-11-12 18:23:39
445,Отменен,aplyukhina,2024-11-13 05:36:25
446,Ожидает обработки,agliskov,2024-12-07 09:00:39
446,В работе,agliskov,2024-12-07 12:23:01
446,В работе,agliskov,2024-12-07 18:19:13
446,В работе,agliskov,2024-12-08 00:59:08
446,Отменен,agliskov,2024-12-08 08:15:20
447,Ожидает обработки,alesushkov,2025-01-31 05:33:17
447,В работе,aplyukhina,2025-01-31 09:01:13
447,В разработке,alesushkov,2025-01-31 15:16:17
447,Выполнено,alesushkov,2025-01-31 17:58:01
448,Ожидает обработки,msharova,2025-02-02 06:35:25
448,В работе,msharova,2025-02-02 09:28:15
448,В работе,msharova,2025-02-02 16:17:41
448,Ожидается ответ пользователя,nikiforovaana,2025-02-02 19:48:13
448,Отменен,msharova,2025-02-03 00:22:47
449,Ожидает обработки,rkarvenov,2025-02-25 06:53:08
449,В работе,rkarvenov,2025-02-25 17:15:29
449,В разработке,rkarvenov,2025-02-26 00:23:55
449,Выполнено,rkarvenov,2025-02-26 04:24:12
450,Ожидает обработки,msharova,2024-10-09 17:49:00
450,В работе,msharova,2024-10-09 19:07:35
450,Ожидается ответ пользователя,msharova,2024-10-09 20:00:23
450,Ожидается ответ пользователя,msharova,2024-10-09 21:31:08
450,В разработке,msharova,2024-10-09 22:48:53
450,Выполнено,msharova,2024-10-10 00:00:46
451,Ожидает обработки,aplyukhina,2024-11-17 00:46:48
451,В работе,aplyukhina,2024-11-17 07:44:19
451,В работе,dnoosan,2024-11-17 10:01:30
451,Ожидается ответ пользователя,dnoosan,2024-11-17 13:10:23
451,Ожидается ответ пользователя,aplyukhina,2024-11-17 20:29:14
451,Выполнено,aplyukhina,2024-11-18 00:28:50
452,Ожидает обработки,dnoosan,2025-02-26 10:32:24
452,В работе,dnoosan,2025-02-26 18:57:17
452,В работе,mburuhin,2025-02-26 23:40:26
452,В работе,dnoosan,2025-02-27 02:12:50
452,Выполнено,rkarvenov,2025-02-27 06:41:35
453,Ожидает обработки,aplyukhina,2024-12-29 21:56:05
453,В работе,aplyukhina,2024-12-30 03:52:30
453,Ожидается ответ пользователя,aplyukhina,2024-12-30 07:53:45
453,В работе,aplyukhina,2024-12-30 12:35:38
453,Отменен,aplyukhina,2024-12-30 15:44:57
454,Ожидает обработки,rkarvenov,2024-10-27 10:49:25
454,В работе,rkarvenov,2024-10-27 13:37:08
454,На согласовании,alesushkov,2024-10-27 15:31:31
454,На согласовании,rkarvenov,2024-10-27 16:54:49
454,Ожидается ответ пользователя,rkarvenov,2024-10-27 19:14:49
454,На согласовании,nikiforovaana,2024-10-27 21:33:13
454,Выполнено,msharova,2024-10-27 23:25:10
454,В работе,rkarvenov,2024-10-28 01:06:42
454,На согласовании,rkarvenov,2024-10-28 02:30:42
454,В работе,aplyukhina,2024-10-28 05:13:50
454,Выполнено,rkarvenov,2024-10-28 06:45:09
455,Ожидает обработки,rkarvenov,2024-10-18 20:51:11
455,В работе,rkarvenov,2024-10-19 05:43:02
455,Ожидается ответ пользователя,asayfuddinov,2024-10-19 13:05:33
455,Отменен,rkarvenov,2024-10-19 15:37:50
456,Ожидает обработки,dnoosan,2025-02-02 14:42:56
456,В работе,dnoosan,2025-02-02 17:13:00
456,В разработке,ymosyagina,2025-02-02 20:34:48
456,На согласовании,msharova,2025-02-02 23:35:30
456,Отменен,nikiforovaana,2025-02-03 03:10:43
457,Ожидает обработки,aplyukhina,2025-01-06 14:13:53
457,В работе,aplyukhina,2025-01-06 17:45:36
457,В разработке,aplyukhina,2025-01-06 22:28:58
457,На согласовании,aplyukhina,2025-01-07 00:56:08
457,В работе,ymosyagina,2025-01-07 04:34:04
457,Отменен,aplyukhina,2025-01-07 08:54:19
458,Ожидает обработки,agliskov,2025-02-20 06:06:54
458,В работе,msharova,2025-02-20 17:04:24
458,Ожидается ответ пользователя,dnoosan,2025-02-21 04:21:55
458,Отменен,agliskov,2025-02-21 10:47:09
459,Ожидает обработки,ymosyagina,2025-02-15 15:52:18
459,В работе,ymosyagina,2025-02-15 21:49:03
459,В работе,ymosyagina,2025-02-16 01:30:33
459,В разработке,ymosyagina,2025-02-16 11:17:27
459,Ожидается ответ пользователя,aplyukhina,2025-02-16 21:50:17
459,Отменен,dnoosan,2025-02-17 03:50:48
460,Ожидает обработки,alesushkov,2024-12-02 20:09:12
460,В работе,mburuhin,2024-12-02 21:34:47
460,В работе,mburuhin,2024-12-03 00:02:53
460,Ожидается ответ пользователя,alesushkov,2024-12-03 01:39:56
460,На согласовании,asayfuddinov,2024-12-03 04:11:51
460,Ожидается ответ пользователя,alesushkov,2024-12-03 04:55:40
460,Отменен,alesushkov,2024-12-03 07:16:00
461,Ожидает обработки,alesushkov,2025-02-14 12:50:22
461,В работе,alesushkov,2025-02-14 16:42:49
461,Ожидается ответ пользователя,asayfuddinov,2025-02-15 00:36:53
461,Ожидается ответ пользователя,alesushkov,2025-02-15 11:46:01
461,Отменен,dnoosan,2025-02-15 15:42:14
462,Ожидает обработки,agliskov,2025-02-27 03:08:13
462,В работе,alesushkov,2025-02-27 07:13:27
462,В работе,asayfuddinov,2025-02-27 13:34:01
462,Ожидается ответ пользователя,agliskov,2025-02-27 17:53:07
462,Отменен,agliskov,2025-02-28 02:01:11
463,Ожидает обработки,nikiforovaana,2025-02-14 17:05:35
463,В работе,nikiforovaana,2025-02-14 19:09:02
463,В разработке,nikiforovaana,2025-02-14 22:25:21
463,Выполнено,nikiforovaana,2025-02-15 01:35:04
464,Ожидает обработки,ymosyagina,2024-12-22 16:49:20
464,В работе,ymosyagina,2024-12-23 03:57:38
464,Ожидается ответ пользователя,ymosyagina,2024-12-23 15:32:32
464,В разработке,agliskov,2024-12-24 00:01:06
464,В разработке,ymosyagina,2024-12-24 07:37:16
464,Выполнено,ymosyagina,2024-12-24 14:34:33
465,Ожидает обработки,dnoosan,2024-10-19 21:33:22
465,В работе,asayfuddinov,2024-10-20 03:58:56
465,На согласовании,dnoosan,2024-10-20 10:12:11
465,На согласовании,dnoosan,2024-10-20 14:23:51
465,Отменен,ymosyagina,2024-10-20 16:48:23
466,Ожидает обработки,ymosyagina,2025-01-02 08:47:44
466,В работе,agliskov,2025-01-02 13:33:11
466,В работе,ymosyagina,2025-01-02 18:45:27
466,Ожидается ответ пользователя,mburuhin,2025-01-03 01:27:59
466,В работе,ymosyagina,2025-01-03 08:56:13
466,В работе,rkarvenov,2025-01-03 11:00:09
466,Выполнено,dnoosan,2025-01-03 13:12:07
467,Ожидает обработки,msharova,2025-01-30 09:00:57
467,В работе,msharova,2025-01-30 10:16:05
467,В разработке,msharova,2025-01-30 11:51:21
467,Отменен,msharova,2025-01-30 13:10:04
468,Ожидает обработки,rkarvenov,2025-02-03 22:34:13
468,В работе,rkarvenov,2025-02-04 07:30:08
468,Ожидается ответ пользователя,rkarvenov,2025-02-04 14:52:42
468,В разработке,asayfuddinov,2025-02-05 00:13:51
468,Ожидается ответ пользователя,rkarvenov,2025-02-05 05:45:32
468,Отменен,rkarvenov,2025-02-05 12:28:57
469,Ожидает обработки,dnoosan,2024-12-31 00:54:09
469,В работе,dnoosan,2024-12-31 04:36:47
469,В работе,dnoosan,2024-12-31 16:05:23
469,В работе,mburuhin,2024-12-31 21:26:20
469,В разработке,dnoosan,2025-01-01 05:19:09
469,Ожидается ответ пользователя,msharova,2025-01-01 12:49:41
469,Выполнено,dnoosan,2025-01-01 18:59:25
470,Ожидает обработки,mburuhin,2024-10-24 09:58:43
470,В работе,nikiforovaana,2024-10-24 12:03:20
470,На согласовании,mburuhin,2024-10-24 14:04:56
470,В разработке,mburuhin,2024-10-24 16:06:21
470,На согласовании,msharova,2024-10-24 17:09:31
470,Выполнено,mburuhin,2024-10-24 18:26:37
471,Ожидает обработки,dnoosan,2024-10-24 20:02:27
471,В работе,dnoosan,2024-10-24 21:25:49
471,Ожидается ответ пользователя,dnoosan,2024-10-25 00:11:05
471,В работе,dnoosan,2024-10-25 04:54:23
471,В работе,dnoosan,2024-10-25 08:53:02
471,В работе,dnoosan,2024-10-25 10:23:21
471,Выполнено,dnoosan,2024-10-25 12:01:39
472,Ожидает обработки,rkarvenov,2025-01-31 11:20:34
472,В работе,rkarvenov,2025-01-31 14:29:03
472,В разработке,msharova,2025-01-31 18:07:55
472,Отменен,rkarvenov,2025-01-31 22:33:47
473,Ожидает обработки,ymosyagina,2025-01-24 20:58:06
473,В работе,ymosyagina,2025-01-25 01:48:36
473,На согласовании,dnoosan,2025-01-25 03:42:02
473,Выполнено,ymosyagina,2025-01-25 05:43:12
474,Ожидает обработки,asayfuddinov,2024-10-18 09:53:02
474,В работе,asayfuddinov,2024-10-18 11:35:46
474,Ожидается ответ пользователя,nikiforovaana,2024-10-18 12:32:39
474,Выполнено,agliskov,2024-10-18 12:58:45
475,Ожидает обработки,rkarvenov,2025-01-09 03:14:07
475,В работе,rkarvenov,2025-01-09 07:28:43
475,В работе,alesushkov,2025-01-09 09:35:37
475,В разработке,rkarvenov,2025-01-09 14:37:49
475,Отменен,rkarvenov,2025-01-09 20:41:50
476,Ожидает обработки,rkarvenov,2024-10-31 03:35:23
476,В работе,rkarvenov,2024-10-31 04:19:50
476,В разработке,rkarvenov,2024-10-31 05:01:27
476,В работе,msharova,2024-10-31 05:31:05
476,На согласовании,nikiforovaana,2024-10-31 06:08:17
476,Отменен,rkarvenov,2024-10-31 06:42:54
477,Ожидает обработки,msharova,2024-10-07 15:33:33
477,В работе,msharova,2024-10-07 23:35:51
477,В работе,msharova,2024-10-08 08:18:14
477,Выполнено,mburuhin,2024-10-08 18:18:06
478,Ожидает обработки,nikiforovaana,2025-01-19 09:48:17
478,В работе,nikiforovaana,2025-01-19 19:48:34
478,В разработке,ymosyagina,2025-01-20 06:58:26
478,Ожидается ответ пользователя,nikiforovaana,2025-01-20 13:59:07
478,В работе,asayfuddinov,2025-01-20 17:26:15
478,Ожидается ответ пользователя,nikiforovaana,2025-01-21 00:07:31
478,Отменен,nikiforovaana,2025-01-21 10:38:01
479,Ожидает обработки,rkarvenov,2024-11-05 23:36:45
479,В работе,mburuhin,2024-11-06 08:28:14
479,В работе,dnoosan,2024-11-06 20:14:02
479,На согласовании,rkarvenov,2024-11-07 05:53:36
479,Ожидается ответ пользователя,rkarvenov,2024-11-07 18:57:45
479,В разработке,aplyukhina,2024-11-08 05:13:39
479,Выполнено,rkarvenov,2024-11-08 10:52:44
480,Ожидает обработки,dnoosan,2024-10-05 04:01:50
480,В работе,dnoosan,2024-10-05 04:47:30
480,В разработке,dnoosan,2024-10-05 06:01:55
480,В разработке,dnoosan,2024-10-05 06:45:22
480,Отменен,dnoosan,2024-10-05 07:18:44
481,Ожидает обработки,dnoosan,2024-10-05 15:50:06
481,В работе,dnoosan,2024-10-06 00:12:13
481,На согласовании,dnoosan,2024-10-06 08:49:25
481,Отменен,alesushkov,2024-10-06 13:07:09
482,Ожидает обработки,dnoosan,2025-01-09 07:22:28
482,В работе,dnoosan,2025-01-09 11:08:11
482,На согласовании,dnoosan,2025-01-09 15:15:40
482,Ожидается ответ пользователя,dnoosan,2025-01-09 17:31:25
482,На согласовании,rkarvenov,2025-01-09 19:53:19
482,В работе,dnoosan,2025-01-10 00:04:57
482,Выполнено,dnoosan,2025-01-10 04:32:09
483,Ожидает обработки,dnoosan,2024-11-09 13:44:53
483,В работе,dnoosan,2024-11-09 17:49:09
483,В работе,dnoosan,2024-11-10 03:08:15
483,Выполнено,dnoosan,2024-11-10 11:18:38
484,Ожидает обработки,msharova,2024-10-27 22:52:29
484,В работе,msharova,2024-10-28 04:33:20
484,В работе,msharova,2024-10-28 09:58:22
484,В разработке,msharova,2024-10-28 17:57:58
484,Ожидается ответ пользователя,msharova,2024-10-29 03:05:51
484,Отменен,nikiforovaana,2024-10-29 10:16:38
485,Ожидает обработки,mburuhin,2024-11-02 03:22:38
485,В работе,mburuhin,2024-11-02 05:53:38
485,На согласовании,alesushkov,2024-11-02 06:58:59
485,Ожидается ответ пользователя,asayfuddinov,2024-11-02 09:25:34
485,На согласовании,mburuhin,2024-11-02 12:10:07
485,В разработке,mburuhin,2024-11-02 14:06:03
485,Выполнено,mburuhin,2024-11-02 16:09:56
486,Ожидает обработки,dnoosan,2025-02-18 22:50:07
486,В работе,dnoosan,2025-02-19 09:13:31
486,На согласовании,nikiforovaana,2025-02-19 13:45:26
486,Отменен,asayfuddinov,2025-02-19 18:34:44
487,Ожидает обработки,dnoosan,2024-11-17 06:55:38
487,В работе,dnoosan,2024-11-17 10:13:10
487,На согласовании,dnoosan,2024-11-17 17:06:00
487,Ожидается ответ пользователя,dnoosan,2024-11-17 23:20:23
487,В работе,alesushkov,2024-11-18 02:51:00
487,Выполнено,dnoosan,2024-11-18 06:51:14
487,В работе,mburuhin,2024-11-18 16:17:22
487,В разработке,dnoosan,2024-11-18 20:48:27
487,На согласовании,dnoosan,2024-11-19 00:02:00
487,Отменен,dnoosan,2024-11-19 08:19:37
488,Ожидает обработки,mburuhin,2025-01-23 05:56:45
488,В работе,mburuhin,2025-01-23 08:35:26
488,На согласовании,mburuhin,2025-01-23 09:52:10
488,В разработке,asayfuddinov,2025-01-23 12:51:58
488,В работе,mburuhin,2025-01-23 15:33:25
488,В разработке,mburuhin,2025-01-23 19:48:35
488,Отменен,mburuhin,2025-01-23 22:29:05
489,Ожидает обработки,agliskov,2024-11-19 11:17:59
489,В работе,agliskov,2024-11-19 18:46:24
489,Ожидается ответ пользователя,agliskov,2024-11-19 22:41:29
489,В разработке,agliskov,2024-11-20 04:24:54
489,В работе,agliskov,2024-11-20 07:02:07
489,Выполнено,agliskov,2024-11-20 09:09:58
490,Ожидает обработки,dnoosan,2025-02-25 17:29:26
490,В работе,dnoosan,2025-02-25 20:16:43
490,В работе,dnoosan,2025-02-26 05:54:03
490,В работе,dnoosan,2025-02-26 11:14:51
490,На согласовании,dnoosan,2025-02-26 18:56:56
490,Выполнено,dnoosan,2025-02-27 05:05:31
491,Ожидает обработки,asayfuddinov,2024-10-14 15:11:38
491,В работе,asayfuddinov,2024-10-15 01:13:38
491,В работе,asayfuddinov,2024-10-15 04:42:18
491,На согласовании,asayfuddinov,2024-10-15 14:21:42
491,В разработке,asayfuddinov,2024-10-15 22:32:12
491,Выполнено,asayfuddinov,2024-10-16 05:25:51
492,Ожидает обработки,ymosyagina,2024-12-19 21:36:28
492,В работе,ymosyagina,2024-12-20 02:35:06
492,В работе,aplyukhina,2024-12-20 11:52:13
492,Отменен,ymosyagina,2024-12-21 01:25:05
493,Ожидает обработки,rkarvenov,2025-02-10 18:24:09
493,В работе,alesushkov,2025-02-11 02:06:32
493,В разработке,rkarvenov,2025-02-11 06:28:59
493,В разработке,rkarvenov,2025-02-11 12:24:29
493,Отменен,aplyukhina,2025-02-11 22:22:14
494,Ожидает обработки,rkarvenov,2024-12-04 21:41:32
494,В работе,rkarvenov,2024-12-05 02:50:48
494,На согласовании,rkarvenov,2024-12-05 06:44:31
494,Отменен,rkarvenov,2024-12-05 08:32:59
495,Ожидает обработки,agliskov,2025-02-14 17:09:41
495,В работе,nikiforovaana,2025-02-14 20:28:53
495,На согласовании,agliskov,2025-02-15 03:58:47
495,В работе,agliskov,2025-02-15 13:36:01
495,В разработке,agliskov,2025-02-15 23:05:46
495,На согласовании,agliskov,2025-02-16 06:15:29
495,Отменен,agliskov,2025-02-16 14:55:44
496,Ожидает обработки,aplyukhina,2024-11-14 23:55:40
496,В работе,aplyukhina,2024-11-15 02:07:03
496,В разработке,asayfuddinov,2024-11-15 03:45:35
496,Ожидается ответ пользователя,alesushkov,2024-11-15 05:38:56
496,Ожидается ответ пользователя,aplyukhina,2024-11-15 06:37:16
496,На согласовании,aplyukhina,2024-11-15 08:00:26
496,Отменен,dnoosan,2024-11-15 09:59:32
497,Ожидает обработки,msharova,2025-02-25 09:40:00
497,В работе,msharova,2025-02-25 20:36:45
497,В разработке,msharova,2025-02-26 01:40:33
497,Отменен,aplyukhina,2025-02-26 15:22:06
498,Ожидает обработки,mburuhin,2024-12-19 10:34:14
498,В работе,mburuhin,2024-12-19 19:50:15
498,В разработке,ymosyagina,2024-12-20 05:12:43
498,Отменен,mburuhin,2024-12-20 14:49:23
499,Ожидает обработки,aplyukhina,2024-10-18 09:19:10
499,В работе,aplyukhina,2024-10-18 18:18:53
499,На согласовании,aplyukhina,2024-10-19 01:54:27
499,Отменен,aplyukhina,2024-10-19 06:22:41
500,Ожидает обработки,nikiforovaana,2025-02-22 12:42:43
500,В работе,nikiforovaana,2025-02-22 16:20:38
500,На согласовании,asayfuddinov,2025-02-22 19:04:39
500,В работе,nikiforovaana,2025-02-22 20:48:23
500,На согласовании,ymosyagina,2025-02-22 23:41:24
500,Отменен,rkarvenov,2025-02-23 05:04:11
