,ticket_id,ticket_name,created_date,resolved_date,first_status,last_status,first_assignee,last_assignee,priority,tag,sla_hours
893,894,SD-911_6000894,2024-11-02 17:13:06,2024-11-04 17:13:06,Ожидает обработки,В работу,mburuhin,mburuhin,P2,oe_datafix,24
894,895,SD-911_6000895,2024-11-11 02:47:42,2024-11-11 05:47:42,Ожидает обработки,В работу,msharova,asayfuddinov,P3,oe_posting_pushing,72
895,896,SD-911_6000896,2024-12-28 06:52:00,2024-12-28 15:52:00,Ожидает обработки,В работу,mburuhin,ymosyagina,P4,oe_pldcs,168
896,897,SD-911_6000897,2024-12-12 08:10:56,2024-12-17 03:10:56,Ожидает обработки,Отменен,nikiforovaana,aplyukhina,P4,oe_synk,168
897,898,SD-911_6000898,2024-10-09 07:53:10,2024-10-09 09:53:10,Ожидает обработки,Отменен,nikiforovaana,nikiforovaana,P3,oe_inventory,72
898,899,SD-911_6000899,2024-12-22 16:21:46,2024-12-22 22:21:46,Ожидает обработки,В работу,msharova,nikiforovaana,P3,oe_consig_asgard,72
899,900,SD-911_6000900,2024-10-09 02:23:23,2024-10-09 03:23:23,Ожидает обработки,Отменен,dnoosan,dnoosan,P1,oe_posting_problem,2
900,901,SD-911_6000901,2024-11-26 16:50:34,2024-11-26 20:50:34,Ожидает обработки,В работу,nikiforovaana,ymosyagina,P3,oe_consig,72
901,902,SD-911_6000902,2024-12-15 15:14:39,2024-12-15 18:14:39,Ожидает обработки,Отменен,rkarvenov,rkarvenov,P3,oe_inventory,72
902,903,SD-911_6000903,2024-11-22 22:42:41,2024-11-23 01:42:41,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_synk,72
903,904,SD-911_6000904,2025-01-16 02:46:06,2025-01-22 22:46:06,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_consig,72
904,905,SD-911_6000905,2025-01-06 19:32:29,2025-01-07 02:32:29,Ожидает обработки,В работу,aplyukhina,aplyukhina,P4,oe_pldcs,168
905,906,SD-911_6000906,2024-11-28 21:45:56,2024-11-29 01:45:56,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_posting_problem,72
906,907,SD-911_6000907,2024-10-27 08:02:46,2024-10-27 15:02:46,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P4,oe_rsp,168
907,908,SD-911_6000908,2024-12-06 01:45:58,2024-12-06 02:45:58,Ожидает обработки,Отменен,aplyukhina,aplyukhina,P1,oe_notcorrect,2
908,909,SD-911_6000909,2024-12-22 21:29:21,2024-12-22 23:29:21,Ожидает обработки,Отменен,asayfuddinov,asayfuddinov,P4,oe_kiz,168
909,910,SD-911_6000910,2024-11-09 20:34:14,2024-11-09 21:34:14,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P1,oe_kiz,2
910,911,SD-911_6000911,2025-01-03 10:44:04,2025-01-03 14:44:04,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P3,oe_returns,72
911,912,SD-911_6000912,2024-10-07 08:16:33,2024-10-07 18:16:33,Ожидает обработки,В работу,nikiforovaana,msharova,P5,oe_move_fresh_to_wms,720
912,913,SD-911_6000913,2025-01-06 05:53:13,2025-01-06 07:53:13,Ожидает обработки,В работу,asayfuddinov,mburuhin,P3,oe_cargo,72
913,914,SD-911_6000914,2024-10-17 16:53:03,2024-10-19 13:53:03,Ожидает обработки,Выполнено,agliskov,agliskov,P1,oe_cargo,2
914,915,SD-911_6000915,2024-11-16 01:01:58,2024-11-16 05:01:58,Ожидает обработки,В работу,aplyukhina,aplyukhina,P4,oe_notcorrect,168
915,916,SD-911_6000916,2025-01-30 03:22:17,2025-01-30 15:22:17,Ожидает обработки,Отменен,ymosyagina,ymosyagina,P4,oe_notcorrect,168
916,917,SD-911_6000917,2024-10-09 09:53:15,2024-10-18 00:53:15,Ожидает обработки,В работу,rkarvenov,rkarvenov,P4,oe_consig_asgard,168
917,918,SD-911_6000918,2024-11-25 05:32:28,2024-11-25 13:32:28,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P3,oe_cargo,72
918,919,SD-911_6000919,2024-12-08 06:03:12,2024-12-08 17:03:12,Ожидает обработки,В работу,msharova,aplyukhina,P4,oe_rsp,168
919,920,SD-911_6000920,2025-01-25 17:26:14,2025-01-26 03:26:14,Ожидает обработки,В работу,nikiforovaana,rkarvenov,P4,oe_move_fresh_to_wms,168
920,921,SD-911_6000921,2024-11-15 23:08:56,2024-11-16 05:08:56,Ожидает обработки,В работу,rkarvenov,dnoosan,P4,oe_rsp,168
921,922,SD-911_6000922,2025-01-24 20:16:49,2025-01-25 02:16:49,Ожидает обработки,В работу,nikiforovaana,asayfuddinov,P4,oe_cargo,168
922,923,SD-911_6000923,2024-11-07 07:13:36,2024-11-07 12:13:36,Ожидает обработки,Отменен,rkarvenov,rkarvenov,P3,oe_returns,72
923,924,SD-911_6000924,2024-10-30 19:22:20,2024-10-30 20:22:20,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P3,oe_cargo,72
924,925,SD-911_6000925,2024-10-30 00:27:19,2024-10-30 06:27:19,Ожидает обработки,В работу,mburuhin,mburuhin,P3,,72
925,926,SD-911_6000926,2024-10-31 00:14:06,2024-10-31 08:14:06,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P3,oe_kiz,72
926,927,SD-911_6000927,2024-11-25 01:48:25,2024-11-25 08:48:25,Ожидает обработки,В работу,aplyukhina,agliskov,P3,oe_posting_problem,72
927,928,SD-911_6000928,2024-11-28 22:49:58,2024-11-29 06:49:58,Ожидает обработки,В работу,asayfuddinov,ymosyagina,P3,oe_inventory,72
928,929,SD-911_6000929,2024-12-30 23:51:40,2024-12-31 01:51:40,Ожидает обработки,В работу,msharova,msharova,P2,oe_cargo,24
929,930,SD-911_6000930,2024-12-31 08:24:11,2024-12-31 13:24:11,Ожидает обработки,В работу,rkarvenov,rkarvenov,P4,oe_notcorrect,168
930,931,SD-911_6000931,2025-01-30 16:01:05,2025-01-30 17:01:05,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_posting_problem,72
931,932,SD-911_6000932,2024-12-14 23:13:49,2024-12-20 20:13:49,Ожидает обработки,Отменен,asayfuddinov,ymosyagina,P3,oe_cargo,72
932,933,SD-911_6000933,2024-11-17 12:03:39,2024-11-17 14:03:39,Ожидает обработки,В работу,msharova,msharova,P2,oe_inventory,24
933,934,SD-911_6000934,2024-12-05 10:18:25,2024-12-05 13:18:25,Ожидает обработки,В работу,asayfuddinov,alesushkov,P4,oe_posting_problem,168
934,935,SD-911_6000935,2024-10-19 17:09:46,2024-10-20 04:09:46,Ожидает обработки,В работу,ymosyagina,agliskov,P4,oe_returns,168
935,936,SD-911_6000936,2025-01-27 02:21:40,2025-01-27 09:21:40,Ожидает обработки,В работу,aplyukhina,aplyukhina,P3,oe_notcorrect,72
936,937,SD-911_6000937,2025-01-25 05:22:56,2025-01-31 09:22:56,Ожидает обработки,В работу,asayfuddinov,nikiforovaana,P3,oe_inventory,72
937,938,SD-911_6000938,2025-01-20 11:45:18,2025-01-20 23:45:18,Ожидает обработки,Отменен,rkarvenov,rkarvenov,P5,oe_rsp,720
938,939,SD-911_6000939,2024-12-13 23:01:48,2024-12-22 02:01:48,Ожидает обработки,Отменен,rkarvenov,rkarvenov,P4,oe_notcorrect,168
939,940,SD-911_6000940,2024-10-23 08:29:49,2024-10-29 13:29:49,Ожидает обработки,Отменен,mburuhin,mburuhin,P3,oe_rsp,72
940,941,SD-911_6000941,2024-11-26 06:25:47,2024-11-26 11:25:47,Ожидает обработки,В работу,rkarvenov,rkarvenov,P3,oe_inventory,72
941,942,SD-911_6000942,2024-12-30 12:42:09,2024-12-30 21:42:09,Ожидает обработки,В работу,ymosyagina,ymosyagina,P4,oe_synk,168
942,943,SD-911_6000943,2025-01-25 16:53:55,2025-01-26 04:53:55,Ожидает обработки,В работу,nikiforovaana,rkarvenov,P5,oe_cargo,720
943,944,SD-911_6000944,2024-12-19 09:30:46,2024-12-19 17:30:46,Ожидает обработки,Отменен,msharova,msharova,P3,oe_returns,72
944,945,SD-911_6000945,2024-10-26 21:23:37,2024-10-28 21:23:37,Ожидает обработки,В работу,nikiforovaana,dnoosan,P4,oe_inventory,168
945,946,SD-911_6000946,2024-12-23 09:18:57,2024-12-24 17:18:57,Ожидает обработки,Отменен,aplyukhina,aplyukhina,P1,oe_posting_problem,2
946,947,SD-911_6000947,2024-10-11 04:51:45,2024-10-12 15:51:45,Ожидает обработки,В работу,aplyukhina,aplyukhina,P2,oe_posting_pushing,24
947,948,SD-911_6000948,2025-01-06 22:09:52,2025-01-07 07:09:52,Ожидает обработки,В работу,aplyukhina,aplyukhina,P5,oe_inventory,720
948,949,SD-911_6000949,2024-10-04 14:43:23,2024-10-11 09:43:23,Ожидает обработки,Отменен,msharova,ymosyagina,P3,oe_move_fresh_to_fresh,72
949,950,SD-911_6000950,2024-10-18 20:24:36,2024-10-19 02:24:36,Ожидает обработки,В работу,agliskov,msharova,P3,oe_posting_problem,72
950,951,SD-911_6000951,2024-10-01 03:32:10,2024-10-01 04:32:10,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,,72
951,952,SD-911_6000952,2024-12-15 04:28:48,2024-12-15 05:28:48,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P2,oe_notcorrect,24
952,953,SD-911_6000953,2025-01-19 20:30:07,2025-01-19 23:30:07,Ожидает обработки,В работу,mburuhin,asayfuddinov,P3,oe_synk,72
953,954,SD-911_6000954,2024-12-25 19:49:26,2024-12-26 00:49:26,Ожидает обработки,В работу,ymosyagina,rkarvenov,P3,oe_synk,72
954,955,SD-911_6000955,2025-01-01 03:11:33,2025-01-01 04:11:33,Ожидает обработки,Отменен,msharova,msharova,P4,oe_kiz,168
955,956,SD-911_6000956,2025-01-04 13:38:21,2025-01-05 16:38:21,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P2,oe_pldcs,24
956,957,SD-911_6000957,2024-11-22 05:13:30,2024-11-28 23:13:30,Ожидает обработки,В работу,nikiforovaana,msharova,P4,oe_consig,168
957,958,SD-911_6000958,2024-11-28 02:28:47,2024-11-28 06:28:47,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_rsp,72
958,959,SD-911_6000959,2024-12-27 16:58:46,2024-12-31 18:58:46,Ожидает обработки,Выполнено,aplyukhina,alesushkov,P2,oe_consig,24
959,960,SD-911_6000960,2024-10-31 08:32:28,2024-10-31 12:32:28,Ожидает обработки,В работу,dnoosan,rkarvenov,P4,oe_posting_problem,168
960,961,SD-911_6000961,2025-01-17 20:21:36,2025-01-17 21:21:36,Ожидает обработки,В работу,ymosyagina,msharova,P2,oe_notcorrect,24
961,962,SD-911_6000962,2024-10-18 17:15:09,2024-10-18 23:15:09,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_posting_problem,72
962,963,SD-911_6000963,2025-01-23 01:48:22,2025-01-25 06:48:22,Ожидает обработки,В работу,rkarvenov,mburuhin,P2,oe_returns,24
963,964,SD-911_6000964,2024-12-08 19:29:14,2024-12-12 02:29:14,Ожидает обработки,Выполнено,ymosyagina,ymosyagina,P3,oe_notcorrect,72
964,965,SD-911_6000965,2024-12-28 03:23:03,2024-12-28 04:23:03,Ожидает обработки,Отменен,mburuhin,mburuhin,P3,oe_notcorrect,72
965,966,SD-911_6000966,2024-12-29 09:35:34,2024-12-29 13:35:34,Ожидает обработки,В работу,asayfuddinov,msharova,P4,oe_notcorrect,168
966,967,SD-911_6000967,2024-12-19 15:41:27,2024-12-19 22:41:27,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_notcorrect,72
967,968,SD-911_6000968,2025-01-13 22:47:21,2025-01-21 16:47:21,Ожидает обработки,Выполнено,msharova,asayfuddinov,P4,oe_incident_bo,168
968,969,SD-911_6000969,2024-10-01 15:34:03,2024-10-01 22:34:03,Ожидает обработки,Отменен,agliskov,agliskov,P3,oe_cargo,72
969,970,SD-911_6000970,2024-10-22 09:06:33,2024-10-22 10:06:33,Ожидает обработки,В работу,dnoosan,dnoosan,P3,oe_consig,72
970,971,SD-911_6000971,2024-12-23 02:42:48,2024-12-23 04:42:48,Ожидает обработки,В работу,rkarvenov,rkarvenov,P2,oe_datafix,24
971,972,SD-911_6000972,2025-01-11 01:39:14,2025-01-18 21:39:14,Ожидает обработки,В работу,ymosyagina,asayfuddinov,P4,oe_posting_problem,168
972,973,SD-911_6000973,2024-12-13 07:07:43,2024-12-13 17:07:43,Ожидает обработки,В работу,alesushkov,aplyukhina,P4,oe_consig,168
973,974,SD-911_6000974,2024-11-10 13:30:50,2024-11-10 18:30:50,Ожидает обработки,В работу,msharova,msharova,P4,oe_cargo,168
974,975,SD-911_6000975,2024-11-22 18:44:14,2024-11-23 00:44:14,Ожидает обработки,Отменен,dnoosan,dnoosan,P3,oe_pldcs,72
975,976,SD-911_6000976,2024-11-22 00:11:46,2024-11-22 03:11:46,Ожидает обработки,В работу,alesushkov,alesushkov,P4,oe_synk,168
976,977,SD-911_6000977,2024-11-05 22:27:28,2024-11-06 04:27:28,Ожидает обработки,В работу,mburuhin,mburuhin,P4,oe_move_fresh_to_fresh,168
977,978,SD-911_6000978,2025-01-28 12:40:02,2025-01-28 15:40:02,Ожидает обработки,В работу,dnoosan,dnoosan,P3,oe_returns,72
978,979,SD-911_6000979,2024-10-21 20:37:18,2024-10-21 22:37:18,Ожидает обработки,В работу,alesushkov,alesushkov,P2,oe_cargo,24
979,980,SD-911_6000980,2024-10-27 18:29:29,2024-10-31 10:29:29,Ожидает обработки,Выполнено,alesushkov,alesushkov,P3,oe_datafix,72
980,981,SD-911_6000981,2024-10-03 23:50:11,2024-10-04 06:50:11,Ожидает обработки,В работу,mburuhin,asayfuddinov,P3,oe_returns,72
981,982,SD-911_6000982,2024-10-06 13:25:50,2024-10-08 11:25:50,Ожидает обработки,Выполнено,msharova,msharova,P3,oe_consig,72
982,983,SD-911_6000983,2024-12-28 01:28:49,2025-01-02 03:28:49,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P3,oe_rsp,72
983,984,SD-911_6000984,2024-11-11 07:53:47,2024-11-11 15:53:47,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_move_fresh_to_wms,72
984,985,SD-911_6000985,2024-12-10 16:52:02,2024-12-10 17:52:02,Ожидает обработки,В работу,mburuhin,mburuhin,P3,oe_inventory,72
985,986,SD-911_6000986,2025-01-27 20:27:19,2025-01-28 06:27:19,Ожидает обработки,В работу,msharova,msharova,P5,oe_incident_bo,720
986,987,SD-911_6000987,2024-10-20 10:02:35,2024-10-20 12:02:35,Ожидает обработки,В работу,dnoosan,asayfuddinov,P1,oe_kiz,2
987,988,SD-911_6000988,2024-12-28 04:37:36,2025-01-01 19:37:36,Ожидает обработки,В работу,rkarvenov,ymosyagina,P3,oe_synk,72
988,989,SD-911_6000989,2025-01-15 23:28:13,2025-01-16 02:28:13,Ожидает обработки,В работу,agliskov,dnoosan,P2,oe_returns,24
989,990,SD-911_6000990,2024-11-17 03:26:40,2024-11-17 09:26:40,Ожидает обработки,Отменен,aplyukhina,aplyukhina,P4,oe_rsp,168
990,991,SD-911_6000991,2024-12-02 19:30:19,2024-12-03 04:30:19,Ожидает обработки,В работу,mburuhin,mburuhin,P4,oe_rsp,168
991,992,SD-911_6000992,2024-11-06 04:44:21,2024-11-12 06:44:21,Ожидает обработки,В работу,nikiforovaana,rkarvenov,P3,oe_posting_problem,72
992,993,SD-911_6000993,2024-12-25 23:35:19,2024-12-28 16:35:19,Ожидает обработки,Отменен,rkarvenov,rkarvenov,P3,oe_move_fresh_to_wms,72
993,994,SD-911_6000994,2024-10-01 19:50:11,2024-10-07 14:50:11,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P3,oe_rsp,72
994,995,SD-911_6000995,2024-12-28 00:27:31,2024-12-28 16:27:31,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P5,oe_notcorrect,720
995,996,SD-911_6000996,2024-11-02 09:35:33,2024-11-02 19:35:33,Ожидает обработки,В работу,nikiforovaana,ymosyagina,P4,oe_posting_problem,168
996,997,SD-911_6000997,2024-10-25 23:04:21,2024-11-25 11:04:21,Ожидает обработки,В работу,rkarvenov,agliskov,P5,oe_returns,720
997,998,SD-911_6000998,2025-01-04 21:58:13,2025-01-07 18:58:13,Ожидает обработки,Отменен,nikiforovaana,nikiforovaana,P2,oe_cargo,24
998,999,SD-911_6000999,2024-12-13 02:04:15,2024-12-13 10:04:15,Ожидает обработки,В работу,rkarvenov,rkarvenov,P4,oe_datafix,168
999,1000,SD-911_6001000,2024-12-13 04:01:49,2024-12-17 01:01:49,Ожидает обработки,В работу,msharova,msharova,P3,oe_cargo,72
